Order_ID,Order_Date,Ship_Date,Segment,State,Region,Category,Sub_Category,Sales,Quantity,Discount,Profit
ORD-10709,2021-06-24,2021-06-30,Corporate,Texas,Central,Office Supplies,Paper,231.58,8,0.2,53.3
ORD-10710,2021-06-25,2021-06-30,Consumer,Pennsylvania,West,Technology,Accessories,1085.24,3,0.3,56.62
ORD-10711,2021-06-25,2021-07-02,Home Office,Georgia,West,Furniture,Tables,178.99,6,0.4,-18.88
ORD-10712,2021-06-25,2021-07-02,Corporate,Michigan,South,Office Supplies,Art,493.45,10,0.1,142.87
ORD-10713,2021-06-25,2021-07-02,Home Office,Ohio,West,Furniture,Bookcases,109.39,3,0.0,36.71
ORD-10714,2021-06-25,2021-06-30,Consumer,Pennsylvania,Central,Office Supplies,Paper,323.17,4,0.4,35.67
ORD-10715,2021-06-26,2021-07-02,Consumer,Michigan,Central,Furniture,Chairs,964.01,10,0.1,149.11
ORD-10716,2021-06-26,2021-07-03,Consumer,New York,East,Technology,Accessories,1568.77,8,0.4,78.53
ORD-10717,2021-06-26,2021-07-02,Consumer,Ohio,South,Office Supplies,Paper,78.43,10,0.2,-3.22
ORD-10718,2021-06-27,2021-07-02,Corporate,Texas,Central,Office Supplies,Paper,160.89,6,0.3,17.92
ORD-10719,2021-06-27,2021-07-03,Corporate,Washington,Central,Furniture,Chairs,483.52,8,0.2,73.51
ORD-10720,2021-06-27,2021-06-30,Home Office,Pennsylvania,South,Technology,Laptops,2915.75,5,0.3,-209.44
ORD-10721,2021-06-27,2021-06-30,Consumer,Michigan,South,Office Supplies,Envelopes,339.58,2,0.4,-5.73
ORD-10722,2021-06-27,2021-07-02,Home Office,Washington,South,Technology,Accessories,2630.8,10,0.0,271.35
ORD-10723,2021-06-28,2021-07-04,Home Office,Illinois,South,Technology,Phones,2139.35,3,0.3,323.97
ORD-10724,2021-06-30,2021-07-05,Consumer,Pennsylvania,East,Furniture,Tables,1894.77,9,0.2,293.64
ORD-10725,2021-06-30,2021-07-02,Corporate,Georgia,Central,Technology,Accessories,1592.09,4,0.3,135.89
ORD-10726,2021-06-30,2021-07-05,Corporate,Ohio,Central,Technology,Laptops,2632.93,5,0.0,582.36
ORD-10727,2021-06-30,2021-07-02,Consumer,New York,East,Technology,Copiers,285.08,8,0.2,65.36
ORD-10728,2021-07-01,2021-07-08,Home Office,Pennsylvania,South,Office Supplies,Art,347.87,8,0.2,53.21
ORD-10729,2021-07-01,2021-07-04,Corporate,Texas,West,Technology,Accessories,803.89,1,0.4,38.32
ORD-10730,2021-07-02,2021-07-06,Corporate,Texas,East,Furniture,Furnishings,848.34,5,0.0,208.16
ORD-10731,2021-07-03,2021-07-09,Corporate,Illinois,West,Furniture,Bookcases,302.53,2,0.4,14.33
ORD-10732,2021-07-05,2021-07-09,Home Office,Texas,West,Technology,Laptops,2998.36,6,0.4,-406.39
ORD-10733,2021-07-06,2021-07-12,Home Office,Washington,Central,Office Supplies,Art,488.82,9,0.0,84.11
ORD-10734,2021-07-07,2021-07-12,Consumer,Georgia,West,Furniture,Tables,1754.43,6,0.2,324.07
ORD-10735,2021-07-08,2021-07-11,Consumer,Florida,East,Furniture,Bookcases,1177.33,9,0.1,260.82
ORD-10736,2021-07-10,2021-07-12,Corporate,New York,South,Technology,Phones,2659.84,3,0.0,455.48
ORD-10737,2021-07-11,2021-07-17,Home Office,Washington,Central,Furniture,Bookcases,721.36,8,0.1,144.47
ORD-10738,2021-07-11,2021-07-14,Home Office,Illinois,East,Office Supplies,Art,405.84,2,0.0,113.1
ORD-10739,2021-07-11,2021-07-13,Corporate,Texas,East,Technology,Laptops,2433.88,3,0.1,318.05
ORD-10740,2021-07-12,2021-07-15,Consumer,Ohio,West,Furniture,Chairs,1653.89,1,0.3,-105.75
ORD-10741,2021-07-12,2021-07-14,Corporate,New York,West,Technology,Phones,1724.57,1,0.2,-83.25
ORD-10742,2021-07-12,2021-07-15,Consumer,Michigan,West,Furniture,Chairs,716.71,10,0.1,78.79
ORD-10743,2021-07-13,2021-07-17,Consumer,Texas,West,Technology,Accessories,1309.28,10,0.2,207.7
ORD-10744,2021-07-13,2021-07-19,Home Office,Michigan,East,Furniture,Tables,838.26,2,0.0,154.75
ORD-10745,2021-07-13,2021-07-20,Corporate,Texas,East,Technology,Laptops,865.12,1,0.4,-32.9
ORD-10746,2021-07-15,2021-07-22,Corporate,Michigan,South,Technology,Laptops,836.35,8,0.1,18.37
ORD-10747,2021-07-16,2021-07-19,Corporate,Pennsylvania,Central,Technology,Laptops,1889.66,9,0.1,378.81
ORD-10748,2021-07-16,2021-07-19,Consumer,Ohio,Central,Furniture,Chairs,1277.03,9,0.0,241.42
ORD-10749,2021-07-16,2021-07-21,Home Office,California,Central,Furniture,Bookcases,821.59,6,0.0,253.87
ORD-10750,2021-07-17,2021-07-20,Corporate,Michigan,Central,Technology,Copiers,1653.43,8,0.2,155.02
ORD-10751,2021-07-17,2021-07-24,Corporate,Florida,Central,Office Supplies,Envelopes,22.56,8,0.0,3.44
ORD-10752,2021-07-19,2021-07-24,Home Office,Ohio,West,Furniture,Tables,822.37,7,0.0,139.51
ORD-10753,2021-07-19,2021-07-21,Consumer,Pennsylvania,West,Office Supplies,Paper,294.28,10,0.3,17.68
ORD-10754,2021-07-19,2021-07-25,Corporate,Florida,West,Office Supplies,Binders,307.87,4,0.2,55.25
ORD-10755,2021-07-20,2021-07-26,Corporate,Ohio,East,Furniture,Chairs,1644.67,10,0.2,272.09
ORD-10756,2021-07-20,2021-07-26,Corporate,Michigan,Central,Furniture,Furnishings,1915.5,8,0.3,-181.07
ORD-10757,2021-07-21,2021-07-26,Consumer,New York,South,Furniture,Tables,471.98,8,0.2,-22.53
ORD-10758,2021-07-21,2021-07-28,Consumer,California,West,Technology,Laptops,2012.93,8,0.0,642.95
ORD-10759,2021-07-23,2021-07-29,Home Office,Washington,South,Technology,Laptops,881.75,5,0.1,245.22
ORD-10760,2021-07-23,2021-07-26,Home Office,Georgia,West,Office Supplies,Paper,39.53,8,0.3,7.13
ORD-10761,2021-07-23,2021-07-29,Home Office,Illinois,South,Furniture,Furnishings,768.08,6,0.4,-91.84
ORD-10762,2021-07-23,2021-07-27,Corporate,New York,West,Office Supplies,Paper,248.08,8,0.3,-5.7
ORD-10763,2021-07-23,2021-07-30,Consumer,California,South,Furniture,Furnishings,641.26,9,0.1,59.12
ORD-10764,2021-07-24,2021-07-29,Corporate,Texas,South,Furniture,Tables,1625.75,7,0.2,181.67
ORD-10765,2021-07-24,2021-07-26,Corporate,Georgia,South,Technology,Copiers,1071.66,9,0.1,196.22
ORD-10766,2021-07-24,2021-07-28,Home Office,Pennsylvania,South,Furniture,Bookcases,1460.69,6,0.4,-99.64
ORD-10767,2021-07-24,2021-07-28,Home Office,California,West,Furniture,Chairs,885.74,6,0.1,32.39
ORD-10768,2021-07-25,2021-07-30,Home Office,Washington,West,Office Supplies,Labels,98.76,2,0.3,10.3
ORD-10769,2021-07-25,2021-07-28,Corporate,California,South,Furniture,Bookcases,444.73,4,0.1,70.07
ORD-10770,2021-07-26,2021-07-30,Home Office,New York,West,Office Supplies,Art,357.43,2,0.2,-6.41
ORD-10771,2021-07-26,2021-08-01,Consumer,Ohio,Central,Technology,Phones,1788.47,10,0.3,-41.19
ORD-10772,2021-07-31,2021-08-04,Home Office,Ohio,West,Furniture,Bookcases,1929.56,1,0.4,-9.52
ORD-10773,2021-07-31,2021-08-07,Home Office,New York,Central,Furniture,Furnishings,1631.39,2,0.3,106.15
ORD-10774,2021-08-02,2021-08-08,Corporate,Georgia,Central,Office Supplies,Binders,31.27,3,0.2,4.38
ORD-10775,2021-08-02,2021-08-05,Consumer,Ohio,South,Furniture,Bookcases,1907.67,9,0.0,439.69
ORD-10776,2021-08-02,2021-08-08,Corporate,Michigan,West,Furniture,Bookcases,1656.46,4,0.3,273.75
ORD-10777,2021-08-02,2021-08-08,Home Office,Washington,West,Office Supplies,Paper,121.76,2,0.2,1.66
ORD-10778,2021-08-03,2021-08-09,Consumer,Washington,South,Office Supplies,Envelopes,309.38,5,0.0,53.62
ORD-10779,2021-08-04,2021-08-10,Consumer,Pennsylvania,Central,Furniture,Furnishings,1695.74,5,0.3,288.29
ORD-10780,2021-08-04,2021-08-09,Consumer,Georgia,East,Office Supplies,Envelopes,183.18,10,0.1,13.02
ORD-10781,2021-08-05,2021-08-11,Home Office,Georgia,Central,Technology,Copiers,2385.47,7,0.4,-161.16
ORD-10782,2021-08-06,2021-08-09,Corporate,Ohio,East,Office Supplies,Paper,413.08,4,0.1,52.51
ORD-10783,2021-08-06,2021-08-11,Corporate,Washington,South,Office Supplies,Art,337.1,4,0.0,26.52
ORD-10784,2021-08-06,2021-08-09,Corporate,Michigan,East,Furniture,Bookcases,1285.33,7,0.1,174.2
ORD-10785,2021-08-07,2021-08-12,Consumer,Florida,East,Technology,Laptops,1842.5,8,0.2,0.74
ORD-10786,2021-08-08,2021-08-12,Home Office,California,South,Office Supplies,Envelopes,371.07,3,0.1,96.05
ORD-10787,2021-08-09,2021-08-16,Corporate,Georgia,Central,Technology,Phones,806.87,1,0.1,23.17
ORD-10788,2021-08-10,2021-08-12,Consumer,Washington,West,Furniture,Chairs,144.91,5,0.4,6.17
ORD-10789,2021-08-10,2021-08-16,Corporate,Texas,West,Furniture,Bookcases,1253.48,2,0.1,205.58
ORD-10790,2021-08-10,2021-08-15,Home Office,Michigan,West,Office Supplies,Labels,123.65,5,0.4,-4.05
ORD-10791,2021-08-11,2021-08-18,Corporate,Washington,West,Technology,Laptops,1864.53,7,0.4,-1.81
ORD-10792,2021-08-12,2021-08-15,Consumer,Texas,South,Office Supplies,Binders,494.01,3,0.0,44.92
ORD-10793,2021-08-12,2021-08-18,Corporate,Michigan,South,Furniture,Furnishings,1420.77,8,0.0,243.37
ORD-10794,2021-08-12,2021-08-16,Home Office,Pennsylvania,Central,Furniture,Chairs,913.58,4,0.3,105.32
ORD-10795,2021-08-13,2021-08-20,Home Office,Washington,South,Technology,Accessories,2138.82,1,0.2,529.09
ORD-10796,2021-08-13,2021-08-18,Home Office,Florida,West,Office Supplies,Paper,72.91,9,0.2,-1.37
ORD-10797,2021-08-14,2021-08-16,Home Office,Florida,West,Furniture,Bookcases,1476.24,7,0.3,108.53
ORD-10798,2021-08-15,2021-08-18,Consumer,Florida,Central,Furniture,Bookcases,620.91,4,0.2,-16.25
ORD-10799,2021-08-15,2021-08-20,Consumer,Illinois,South,Furniture,Bookcases,262.75,8,0.0,83.62
ORD-10800,2021-08-15,2021-08-22,Home Office,Pennsylvania,Central,Office Supplies,Envelopes,104.01,3,0.0,15.29
ORD-10801,2021-08-19,2021-08-24,Corporate,Michigan,Central,Furniture,Chairs,530.65,6,0.4,-23.08
ORD-10802,2021-08-20,2021-08-22,Home Office,Texas,West,Office Supplies,Paper,44.02,3,0.3,2.45
ORD-10803,2021-08-21,2021-08-24,Corporate,Michigan,Central,Furniture,Tables,228.46,2,0.0,66.28
ORD-10804,2021-08-23,2021-08-27,Corporate,Ohio,South,Technology,Laptops,854.39,3,0.3,52.98
ORD-10805,2021-08-23,2021-08-26,Consumer,New York,Central,Technology,Accessories,2664.22,6,0.3,253.8
ORD-10806,2021-08-24,2021-08-31,Consumer,California,East,Furniture,Furnishings,1112.62,10,0.4,-58.63
ORD-10807,2021-08-25,2021-08-30,Consumer,Illinois,South,Technology,Phones,1132.41,1,0.1,227.44
ORD-10808,2021-08-26,2021-09-01,Consumer,New York,Central,Office Supplies,Envelopes,497.13,3,0.2,73.85
ORD-10809,2021-08-27,2021-09-03,Corporate,Ohio,South,Technology,Phones,1761.79,4,0.0,474.27
ORD-10810,2021-08-27,2021-09-01,Corporate,Ohio,Central,Technology,Laptops,1502.58,3,0.3,-123.15
ORD-10811,2021-08-27,2021-09-01,Home Office,Florida,Central,Technology,Laptops,1774.43,3,0.3,332.33
ORD-10812,2021-08-28,2021-08-31,Corporate,Florida,Central,Technology,Phones,690.85,8,0.4,39.38
ORD-10813,2021-08-28,2021-09-04,Consumer,Ohio,West,Furniture,Furnishings,481.77,6,0.1,77.44
ORD-10814,2021-08-28,2021-08-30,Home Office,Pennsylvania,South,Furniture,Tables,283.69,5,0.4,-4.22
ORD-10815,2021-08-29,2021-09-04,Corporate,Florida,West,Technology,Phones,2317.26,6,0.3,9.9
ORD-10816,2021-08-30,2021-09-04,Consumer,Illinois,West,Office Supplies,Labels,335.81,10,0.4,29.76
ORD-10817,2021-08-31,2021-09-03,Consumer,Georgia,Central,Furniture,Furnishings,1861.64,10,0.0,224.13
ORD-10818,2021-09-03,2021-09-07,Corporate,Ohio,South,Furniture,Tables,858.7,2,0.1,39.26
ORD-10819,2021-09-03,2021-09-05,Consumer,Illinois,South,Office Supplies,Labels,496.32,6,0.0,162.84
ORD-10820,2021-09-03,2021-09-07,Home Office,Washington,Central,Technology,Copiers,1711.88,5,0.3,261.25
ORD-10821,2021-09-04,2021-09-07,Corporate,Texas,Central,Office Supplies,Art,265.27,8,0.2,36.36
ORD-10822,2021-09-05,2021-09-08,Consumer,Texas,West,Office Supplies,Envelopes,53.67,4,0.0,14.84
ORD-10823,2021-09-05,2021-09-10,Consumer,Ohio,Central,Technology,Copiers,557.6,2,0.3,82.42
ORD-10824,2021-09-06,2021-09-11,Home Office,Georgia,Central,Technology,Copiers,2389.68,8,0.3,269.13
ORD-10825,2021-09-07,2021-09-10,Corporate,New York,West,Technology,Laptops,301.25,5,0.1,27.4
ORD-10826,2021-09-08,2021-09-11,Home Office,California,East,Technology,Accessories,936.72,10,0.4,-39.3
ORD-10827,2021-09-09,2021-09-13,Corporate,New York,East,Furniture,Chairs,266.52,1,0.2,61.59
ORD-10828,2021-09-09,2021-09-12,Corporate,Michigan,South,Office Supplies,Paper,281.36,6,0.0,39.86
ORD-10829,2021-09-09,2021-09-15,Home Office,Ohio,South,Technology,Phones,1311.55,5,0.3,44.8
ORD-10830,2021-09-10,2021-09-17,Consumer,Michigan,Central,Office Supplies,Paper,304.29,6,0.3,16.65
ORD-10831,2021-09-10,2021-09-12,Consumer,California,East,Office Supplies,Labels,460.5,6,0.2,45.63
ORD-10832,2021-09-11,2021-09-14,Consumer,Pennsylvania,South,Office Supplies,Paper,496.16,3,0.2,101.92
ORD-10833,2021-09-11,2021-09-15,Consumer,Texas,West,Furniture,Chairs,496.17,7,0.3,88.9
ORD-10834,2021-09-12,2021-09-19,Corporate,Ohio,West,Office Supplies,Binders,67.02,5,0.3,9.73
ORD-10835,2021-09-14,2021-09-17,Home Office,New York,Central,Office Supplies,Binders,196.51,9,0.2,41.93
ORD-10836,2021-09-14,2021-09-19,Corporate,Illinois,South,Furniture,Furnishings,1749.31,10,0.4,160.55
ORD-10837,2021-09-14,2021-09-16,Home Office,Texas,Central,Technology,Copiers,2412.09,7,0.3,-20.73
ORD-10838,2021-09-15,2021-09-21,Home Office,Florida,South,Technology,Accessories,426.57,8,0.1,51.57
ORD-10839,2021-09-17,2021-09-22,Corporate,Ohio,West,Office Supplies,Labels,95.03,2,0.3,10.31
ORD-10840,2021-09-17,2021-09-22,Home Office,Illinois,East,Furniture,Tables,757.59,9,0.1,221.73
ORD-10841,2021-09-19,2021-09-24,Consumer,Georgia,West,Furniture,Chairs,1317.85,9,0.0,391.06
ORD-10842,2021-09-19,2021-09-23,Home Office,Michigan,South,Furniture,Chairs,351.8,6,0.2,73.39
ORD-10843,2021-09-21,2021-09-26,Consumer,Ohio,West,Office Supplies,Paper,462.15,3,0.1,67.53
ORD-10844,2021-09-21,2021-09-28,Home Office,Illinois,South,Technology,Phones,1897.51,10,0.2,340.49
ORD-10845,2021-09-23,2021-09-25,Corporate,Texas,Central,Furniture,Furnishings,432.19,3,0.1,65.16
ORD-10846,2021-09-23,2021-09-25,Home Office,New York,Central,Office Supplies,Labels,205.34,9,0.3,-11.52
ORD-10847,2021-09-24,2021-10-01,Consumer,Texas,West,Technology,Copiers,1229.1,8,0.3,-97.77
ORD-10848,2021-09-24,2021-09-28,Home Office,Michigan,Central,Furniture,Furnishings,149.04,7,0.2,-1.41
ORD-10849,2021-09-24,2021-10-01,Consumer,Florida,East,Technology,Laptops,2896.72,1,0.0,622.39
ORD-10850,2021-09-25,2021-10-02,Corporate,Texas,East,Technology,Phones,2904.3,7,0.1,376.83
ORD-10851,2021-09-25,2021-09-30,Corporate,Ohio,West,Office Supplies,Binders,162.79,8,0.1,24.72
ORD-10852,2021-09-26,2021-09-28,Consumer,Ohio,East,Technology,Phones,1430.63,8,0.3,-97.71
ORD-10853,2021-09-27,2021-10-01,Corporate,Michigan,East,Furniture,Tables,1317.57,1,0.3,-46.36
ORD-10854,2021-09-27,2021-10-04,Corporate,Ohio,South,Technology,Phones,1934.85,10,0.4,87.18
ORD-10855,2021-09-27,2021-10-03,Corporate,Pennsylvania,West,Office Supplies,Art,84.49,9,0.3,-6.89
ORD-10856,2021-09-27,2021-10-02,Consumer,California,South,Office Supplies,Labels,392.57,1,0.4,-4.73
ORD-10857,2021-09-28,2021-10-03,Corporate,Pennsylvania,West,Office Supplies,Art,38.5,2,0.3,7.64
ORD-10858,2021-09-29,2021-10-03,Home Office,Pennsylvania,South,Office Supplies,Art,38.31,3,0.0,9.9
ORD-10859,2021-09-30,2021-10-03,Corporate,Ohio,South,Office Supplies,Binders,492.0,9,0.1,35.3
ORD-10860,2021-09-30,2021-10-07,Consumer,Illinois,South,Office Supplies,Art,79.7,7,0.3,-5.07
ORD-10861,2021-09-30,2021-10-07,Consumer,Michigan,South,Office Supplies,Art,158.6,5,0.1,4.81
ORD-10862,2021-10-01,2021-10-07,Consumer,Texas,South,Office Supplies,Paper,349.16,3,0.1,6.52
ORD-10863,2021-10-02,2021-10-08,Corporate,Illinois,South,Furniture,Chairs,1067.9,4,0.1,319.31
ORD-10864,2021-10-02,2021-10-08,Corporate,Washington,Central,Technology,Phones,2479.12,3,0.1,457.56
ORD-10865,2021-10-03,2021-10-05,Corporate,New York,Central,Technology,Phones,1057.51,4,0.4,39.31
ORD-10866,2021-10-04,2021-10-10,Corporate,Washington,South,Office Supplies,Binders,268.25,1,0.2,20.88
ORD-10867,2021-10-04,2021-10-06,Home Office,California,West,Furniture,Tables,348.35,8,0.3,57.82
ORD-10868,2021-10-04,2021-10-07,Home Office,New York,West,Technology,Phones,1459.4,2,0.1,85.21
ORD-10869,2021-10-05,2021-10-12,Home Office,Ohio,Central,Furniture,Tables,798.74,8,0.4,-20.58
ORD-10870,2021-10-06,2021-10-11,Corporate,Texas,Central,Technology,Laptops,2517.11,4,0.0,679.83
ORD-10871,2021-10-06,2021-10-09,Corporate,Washington,East,Furniture,Chairs,1561.68,9,0.2,-72.92
ORD-10872,2021-10-08,2021-10-11,Home Office,Pennsylvania,Central,Technology,Accessories,1365.23,4,0.2,128.88
ORD-10873,2021-10-08,2021-10-13,Consumer,Pennsylvania,East,Office Supplies,Envelopes,19.4,7,0.3,-0.43
ORD-10874,2021-10-09,2021-10-11,Corporate,Texas,West,Office Supplies,Art,382.54,9,0.0,34.86
ORD-10875,2021-10-09,2021-10-14,Corporate,Texas,Central,Technology,Accessories,1698.87,1,0.3,-60.21
ORD-10876,2021-10-09,2021-10-14,Home Office,Georgia,West,Technology,Laptops,233.94,7,0.2,5.23
ORD-10877,2021-10-10,2021-10-14,Home Office,Washington,Central,Office Supplies,Labels,488.18,1,0.2,92.98
ORD-10878,2021-10-11,2021-10-17,Home Office,Pennsylvania,East,Office Supplies,Labels,480.19,4,0.3,22.26
ORD-10879,2021-10-13,2021-10-17,Home Office,Washington,South,Office Supplies,Labels,63.77,4,0.3,4.11
ORD-10880,2021-10-14,2021-10-18,Corporate,Texas,Central,Technology,Phones,1472.26,9,0.4,152.09
ORD-10881,2021-10-16,2021-10-18,Home Office,Washington,Central,Technology,Phones,474.63,1,0.1,69.52
ORD-10882,2021-10-19,2021-10-21,Consumer,Illinois,Central,Office Supplies,Labels,83.52,9,0.3,-0.22
ORD-10883,2021-10-20,2021-10-22,Corporate,Georgia,Central,Office Supplies,Paper,371.3,2,0.2,34.46
ORD-10884,2021-10-21,2021-10-25,Corporate,Michigan,South,Office Supplies,Paper,194.19,8,0.0,32.69
ORD-10885,2021-10-21,2021-10-28,Corporate,Illinois,Central,Technology,Laptops,1486.45,3,0.4,127.1
ORD-10886,2021-10-21,2021-10-25,Corporate,Georgia,West,Furniture,Tables,1794.96,4,0.4,245.19
ORD-10887,2021-10-22,2021-10-24,Home Office,Pennsylvania,East,Furniture,Chairs,1595.12,2,0.3,-8.58
ORD-10888,2021-10-22,2021-10-26,Corporate,Florida,East,Technology,Copiers,2126.78,2,0.3,66.53
ORD-10889,2021-10-23,2021-10-27,Home Office,Georgia,South,Office Supplies,Labels,134.79,7,0.4,13.78
ORD-10890,2021-10-24,2021-10-27,Corporate,Ohio,South,Office Supplies,Envelopes,28.83,3,0.3,4.92
ORD-10891,2021-10-25,2021-10-31,Home Office,Ohio,South,Office Supplies,Binders,236.12,9,0.1,45.14
ORD-10892,2021-10-25,2021-10-29,Corporate,California,South,Technology,Laptops,2046.19,9,0.1,549.47
ORD-10893,2021-10-26,2021-10-28,Consumer,Washington,West,Technology,Copiers,1982.68,5,0.4,67.77
ORD-10894,2021-10-26,2021-10-30,Corporate,Illinois,West,Office Supplies,Binders,42.66,5,0.2,4.5
ORD-10895,2021-10-26,2021-10-30,Consumer,Michigan,East,Furniture,Chairs,385.32,1,0.3,46.71
ORD-10896,2021-10-27,2021-11-02,Home Office,Ohio,East,Furniture,Tables,1073.22,2,0.0,272.67
ORD-10897,2021-10-27,2021-11-02,Corporate,Ohio,West,Furniture,Chairs,179.18,5,0.4,-22.32
ORD-10898,2021-10-27,2021-11-02,Corporate,Michigan,South,Furniture,Bookcases,1461.01,3,0.1,31.59
ORD-10899,2021-10-30,2021-11-01,Home Office,Ohio,South,Office Supplies,Envelopes,44.92,6,0.1,0.16
ORD-10900,2021-10-31,2021-11-06,Corporate,Florida,South,Office Supplies,Labels,478.69,6,0.3,58.04
ORD-10901,2021-10-31,2021-11-06,Home Office,New York,Central,Technology,Copiers,1189.1,1,0.1,105.78
ORD-10902,2021-11-01,2021-11-07,Home Office,Georgia,West,Office Supplies,Art,235.76,4,0.0,66.58
ORD-10903,2021-11-02,2021-11-08,Home Office,Georgia,West,Office Supplies,Labels,434.29,8,0.1,24.13
ORD-10904,2021-11-02,2021-11-09,Consumer,Illinois,East,Technology,Phones,893.76,4,0.1,26.38
ORD-10905,2021-11-03,2021-11-09,Home Office,Michigan,West,Office Supplies,Envelopes,433.61,7,0.2,77.75
ORD-10906,2021-11-03,2021-11-05,Corporate,Pennsylvania,West,Technology,Copiers,1224.77,7,0.1,7.7
ORD-10907,2021-11-03,2021-11-09,Corporate,New York,South,Office Supplies,Art,65.34,2,0.0,22.24
ORD-10908,2021-11-03,2021-11-07,Consumer,Illinois,East,Technology,Accessories,1335.42,3,0.0,374.94
ORD-10909,2021-11-06,2021-11-13,Home Office,Washington,West,Furniture,Tables,1672.92,1,0.1,191.69
ORD-10910,2021-11-06,2021-11-10,Consumer,Washington,South,Technology,Accessories,1008.7,7,0.1,36.73
ORD-10911,2021-11-06,2021-11-12,Consumer,Florida,West,Furniture,Furnishings,1649.08,10,0.1,383.23
ORD-10912,2021-11-07,2021-11-12,Consumer,Illinois,South,Technology,Copiers,2603.81,6,0.0,544.43
ORD-10913,2021-11-07,2021-11-09,Corporate,California,West,Office Supplies,Envelopes,39.72,4,0.3,7.57
ORD-10914,2021-11-08,2021-11-13,Home Office,Texas,East,Furniture,Chairs,2102.82,10,0.2,79.58
ORD-10915,2021-11-08,2021-11-11,Consumer,Washington,East,Furniture,Chairs,2550.53,3,0.4,77.96
ORD-10916,2021-11-09,2021-11-13,Consumer,California,South,Office Supplies,Envelopes,384.0,10,0.3,47.78
ORD-10917,2021-11-10,2021-11-14,Consumer,Ohio,West,Office Supplies,Binders,530.1,10,0.2,77.89
ORD-10918,2021-11-11,2021-11-15,Home Office,Florida,Central,Office Supplies,Envelopes,94.6,9,0.4,-4.59
ORD-10919,2021-11-11,2021-11-14,Corporate,New York,West,Technology,Laptops,3638.22,2,0.3,-118.66
ORD-10920,2021-11-13,2021-11-17,Corporate,Florida,Central,Office Supplies,Labels,250.07,9,0.4,-5.1
ORD-10921,2021-11-13,2021-11-20,Home Office,Ohio,Central,Office Supplies,Art,292.9,4,0.2,39.21
ORD-10922,2021-11-13,2021-11-20,Corporate,Michigan,East,Furniture,Bookcases,2459.4,1,0.2,54.62
ORD-10923,2021-11-14,2021-11-20,Consumer,California,South,Technology,Phones,702.27,7,0.1,41.6
ORD-10924,2021-11-14,2021-11-16,Home Office,New York,South,Office Supplies,Envelopes,577.97,9,0.0,140.88
ORD-10925,2021-11-16,2021-11-21,Corporate,Pennsylvania,West,Office Supplies,Envelopes,195.12,6,0.4,18.49
ORD-10926,2021-11-17,2021-11-19,Corporate,Washington,West,Technology,Phones,3395.39,8,0.1,862.27
ORD-10927,2021-11-17,2021-11-23,Home Office,Washington,Central,Technology,Phones,3604.89,2,0.1,272.79
ORD-10928,2021-11-18,2021-11-22,Consumer,Ohio,East,Office Supplies,Art,493.96,1,0.2,43.55
